metric_id,stat_date,impressions,clicks,engagements,reach,booking_requests,confirmed_bookings,revenue,placement_id
174343,2024-08-27,396541,19348,951,179943,1238,214,378216.44,872
174344,2024-08-29,337065,2350,1171,232340,9006,798,3366947.57,872
174345,2024-08-31,78575,1312,374,64481,3600,1028,2798460.59,872
174346,2024-09-03,190280,7366,1529,81520,2041,435,1519331.12,872
174347,2024-09-05,452280,14602,3920,391883,1507,133,393099.8,872
174348,2024-09-10,175948,1328,1169,94011,3674,869,3311934.93,872
174349,2024-09-11,373974,7247,1300,153176,9634,1830,4962209.1,872
174350,2024-09-12,196683,6386,899,99316,1308,355,1549575.87,872
174351,2024-09-13,23370,527,202,12415,9486,1227,1708552.94,872
174352,2024-09-14,337776,8741,2270,109307,426,125,173426.86,872
174353,2024-09-22,310669,11919,892,195801,8756,643,1987914.91,872
174354,2024-09-26,287785,11729,2425,226741,6322,1267,892480.73,872
174355,2024-10-01,115403,3377,344,57771,6260,1296,3771755.76,872
174356,2024-10-02,412688,17424,1121,321640,6664,690,617451.93,872
174357,2024-10-03,271834,12437,2270,151568,2905,366,336354.11,872
174358,2024-10-05,360810,9540,1185,265822,7895,2073,3576082.45,872
174359,2024-10-06,133765,1361,891,72189,6310,1692,2469464.25,872
174360,2024-10-08,156560,4006,769,78743,5181,1425,2191124.35,872
174361,2024-10-10,479805,2460,1139,284692,3544,420,387145.17,872
174362,2024-10-13,132908,5142,1131,50670,5160,797,511252.71,872
174363,2024-10-14,343339,5816,2306,153517,8878,2172,2868072.17,872
174364,2024-10-16,70804,878,184,54470,8482,2120,8067128.09,872
174365,2024-10-28,134120,489,183,90189,8019,1399,6938545.77,872
174366,2024-11-04,281050,9146,1083,236150,2951,878,3826309.62,872
174367,2024-11-05,8795,356,85,3936,1347,121,533673.53,872
174368,2024-11-07,62921,311,92,37262,9904,1712,6778879.8,872
174369,2024-11-08,460872,16485,2341,351276,756,119,197076.05,872
174370,2024-11-09,485450,17998,4421,353665,2574,376,1819839.29,872
174371,2024-11-15,140281,937,354,82584,1985,422,1603277.57,872
174372,2024-11-18,442027,16829,1983,349532,6475,343,389011.38,872
174373,2024-11-20,380146,14386,2980,337013,1062,177,290598.78,872
174374,2024-11-21,331498,9252,561,289217,6319,1241,4337993.97,872
174375,2024-11-29,53043,1349,514,42214,2093,566,1618310.67,872
174376,2024-12-04,247095,3362,2436,178972,1194,100,192840.73,872
174377,2024-12-05,39807,357,352,16617,6142,1612,7234660.43,872
174378,2024-12-07,9245,16,40,6190,7708,1110,5406064.11,872
174379,2024-12-08,75912,820,262,65595,1801,97,326325.71,872
174380,2024-12-09,413868,6207,699,369958,4368,941,3553997.45,872
174381,2024-12-14,448984,9928,2132,170082,5782,1610,5583512.42,872
174382,2024-12-17,385900,13565,584,282225,4116,948,2392297.77,872
174383,2024-12-21,69303,1106,280,21070,6244,1822,8427537.33,872
174384,2024-12-22,108614,4905,287,39461,9806,578,2220913.43,872
174385,2024-12-28,86841,2320,696,38790,6577,1214,752184.73,872
174386,2024-12-29,470225,15615,2361,287713,2580,585,907827.86,872
174387,2025-01-05,408447,16988,2807,331540,6718,420,1421897.53,872
174388,2025-01-06,404769,2889,1214,309121,8781,1962,8239278.24,872
174389,2025-01-16,324887,10664,2617,191621,2384,479,1198095.48,872
174390,2025-01-19,362954,16808,3182,317396,4659,846,2405751.05,872
174391,2025-01-25,156937,7676,1086,140901,7394,2042,2003725.59,872
174392,2025-01-26,134937,1882,504,100415,8900,2642,8069534.79,872
174393,2025-01-27,173119,6482,1290,97754,5165,303,746730.32,872
174394,2025-01-30,339747,13179,2844,181126,711,98,401995.15,872
174395,2025-02-07,405302,6706,3233,328900,2125,449,506406.88,872
174396,2025-02-11,441569,11403,3209,256003,3276,245,382067.66,872
174397,2025-02-13,96375,3709,959,77084,4292,379,1204807.81,872
174398,2025-02-22,248045,11042,1249,186166,3378,551,1494600.39,872
174399,2025-02-23,471510,6637,2068,295870,7992,1131,1405219.3,872
174400,2025-03-02,109463,5298,484,97249,3451,347,1717585.26,872
174401,2023-05-19,328110,2518,1494,164563,2521,199,141108.35,873
174402,2023-05-20,304248,14590,586,115559,470,65,143862.29,873
174403,2023-06-02,477151,15417,4286,303612,8945,1207,5664680.73,873
174404,2023-06-05,33410,725,331,19990,5351,304,843336.14,873
174405,2023-06-07,211846,2910,1156,186979,4296,1104,1383161.11,873
174406,2023-06-09,403734,9256,1967,323781,4377,236,949196.81,873
174407,2023-06-11,401071,11733,1443,168713,8352,2416,6543619.53,873
174408,2023-06-20,375830,6122,2072,191331,6239,1701,6239855.21,873
174409,2023-06-25,234798,5002,1511,106429,839,81,227877.56,873
174410,2023-06-28,2012,60,17,1095,4122,939,4091812.72,873
174411,2023-06-30,126813,2629,710,101669,2777,481,872307.0,873
174412,2023-07-01,153676,6693,1506,103703,415,39,189631.41,873
174413,2023-07-02,391401,17699,3083,319064,8222,1049,4784947.64,873
174414,2023-07-04,67931,2760,294,59339,8832,2269,4664832.73,873
174415,2023-07-08,427872,20123,2966,206804,4784,517,2313210.29,873
174416,2023-07-09,273756,10979,1892,154915,8963,642,2860264.95,873
174417,2023-07-14,457756,1841,1936,395910,2619,415,684845.82,873
174418,2023-07-17,283746,9119,1842,189789,2986,580,750245.14,873
174419,2023-07-22,169074,2317,1153,120134,3222,923,1783977.89,873
174420,2023-07-24,406897,12954,3763,171064,3516,466,1993824.6,873
174421,2023-07-29,329215,1512,1353,118324,4451,646,2614139.15,873
174422,2023-07-30,77401,124,562,56925,5618,1128,2722462.17,873
174423,2023-08-03,149645,6504,816,96443,1541,165,485536.83,873
174424,2023-08-06,450147,13037,793,260375,9662,2572,11978067.67,873
174425,2023-08-10,424463,2619,2419,267844,3405,602,1700977.27,873
174426,2023-08-16,494001,4308,3537,416970,5898,508,1769421.64,873
174427,2023-08-20,190179,7499,1674,146592,5101,1401,3334085.51,873
174428,2023-08-21,140107,6556,1092,74490,605,113,447481.12,873
174429,2023-08-22,457141,13305,3332,259358,4518,517,384762.35,873
174430,2023-08-24,371454,17482,2981,202831,6871,1421,5042971.84,873
174431,2023-08-25,102291,566,717,68168,4497,606,1742252.58,873
174432,2023-08-26,249267,8767,1589,129097,5760,1071,2465737.56,873
174433,2023-09-01,248000,9141,1375,220926,4278,885,3150519.28,873
174434,2023-09-03,212097,6164,724,83506,3692,229,543961.1,873
174435,2023-09-04,81393,3117,145,60849,3747,1096,1169386.53,873
174436,2023-09-05,435233,1107,2502,320344,5857,504,1709138.28,873
174437,2023-09-06,158335,829,1393,54931,9639,1411,3614214.59,873
174438,2023-09-07,188331,3316,1169,119080,6707,1396,3492432.79,873
174439,2023-09-11,158457,3652,1028,70868,3204,403,1256711.94,873
174440,2023-09-13,155698,4738,198,74275,5235,402,717816.72,873
174441,2023-09-14,373862,14488,387,135947,6213,474,1748670.43,873
174442,2023-09-20,324341,2725,2417,202564,9090,968,2551771.66,873
174443,2023-09-25,62096,2231,501,28055,3148,390,1933736.09,873
174444,2023-09-28,179501,2696,1715,97934,345,89,70429.08,873
174445,2023-10-06,144033,3615,295,88340,7387,408,901134.85,873
174446,2023-10-08,478353,13221,2306,166370,6728,903,2489444.05,873
174447,2023-10-11,173784,5444,1261,128838,8777,485,2286394.73,873
174448,2023-10-12,242050,5211,492,172571,3493,346,788524.17,873
174449,2023-10-19,12306,338,59,4867,6476,333,1648199.42,873
174450,2023-10-20,491317,16934,1550,165885,7346,389,1762904.27,873
174451,2023-10-26,18995,607,65,16531,5985,559,1843608.19,873
174452,2023-10-28,417960,16319,716,370842,3902,368,1759978.37,873
174453,2023-10-29,191991,3347,548,139828,5209,941,686216.59,873
174454,2023-11-03,325618,11621,3149,291538,3493,250,240880.77,873
174455,2023-11-05,318536,12732,371,277100,1314,125,597634.8,873
174456,2023-11-08,94118,423,775,31525,5307,654,1987949.79,873
174457,2023-11-10,235287,2372,1798,104196,7012,953,2779858.26,873
174458,2023-11-12,68629,1778,613,24246,8808,780,2093314.19,873
174459,2023-11-13,160434,5594,463,115620,1951,327,490050.41,873
174460,2023-11-23,327997,13908,795,192621,8391,553,2402184.98,873
174461,2023-11-27,311296,4851,991,210812,3473,948,2759006.25,873
174462,2023-12-05,121560,3481,480,80727,597,174,493907.36,873
174463,2023-12-06,427809,9468,4067,332138,3773,560,2711851.87,873
174464,2023-12-07,176479,3315,773,111960,9204,2227,4045740.05,873
174465,2023-12-09,451990,21885,1974,376433,7514,1291,6080656.85,873
174466,2023-12-12,496642,3950,3850,344230,7107,740,1656192.95,873
174467,2023-12-19,190999,4525,853,167707,6435,1812,2596935.36,873
174468,2023-12-25,462000,3119,1615,408020,7434,624,489176.99,873
174469,2023-12-28,185396,207,267,149780,9125,770,2814275.2,873
174470,2024-01-01,331560,4261,2905,140993,4420,586,478524.01,873
174471,2024-01-02,422027,11223,1572,312585,7280,635,613257.56,873
174472,2024-01-07,299586,8522,2858,209927,7389,1454,3762192.91,873
174473,2024-01-13,93571,776,396,36183,1664,424,1838295.08,873
174474,2024-01-15,43208,604,282,24436,2417,206,234380.13,873
174475,2024-01-16,408412,8431,2227,310503,8651,1343,1211467.2,873
174476,2024-01-17,278800,12274,2051,204505,8478,2395,3022275.28,873
174477,2024-01-18,238000,10865,1408,72667,1047,105,70012.59,873
174478,2024-01-19,1279,24,11,424,6721,1760,2195025.01,873
174479,2024-01-25,211588,9205,740,169523,5477,512,747375.96,873
174480,2024-01-26,101731,1006,607,44032,7861,783,1742329.07,873
174481,2024-01-30,125481,2053,627,71961,2196,346,184881.94,873
174482,2024-01-31,36992,201,42,27756,4191,1102,1979427.13,873
174483,2024-02-01,47392,2312,346,26235,5258,1051,5159454.19,873
174484,2024-02-05,179352,2439,430,125089,8817,2445,4950840.16,873
174485,2024-02-07,370629,9223,1817,317541,7212,1844,1338604.14,873
174486,2024-02-08,89369,2270,892,66282,6474,906,2477658.35,873
174487,2024-02-09,155989,2640,1280,74207,3323,880,1262625.5,873
174488,2024-02-10,92581,4008,815,47024,2438,422,932763.87,873
174489,2024-02-11,312913,8592,1517,183785,3273,666,3300281.81,873
174490,2024-02-16,5310,102,49,3856,2047,360,1747177.19,873
174491,2024-02-17,436941,18258,2704,324675,6360,1501,5913874.75,873
174492,2024-02-18,152788,1651,1364,87283,5092,1209,885267.04,873
174493,2024-02-20,329790,1769,719,269187,2640,622,1740333.66,873
174494,2024-02-26,91974,3359,399,57448,5944,1772,5244403.66,873
174495,2024-02-28,259881,10629,1061,212918,6358,382,1611956.4,873
174496,2024-03-02,155241,635,944,106414,8610,842,1559960.25,873
174497,2024-03-06,397422,8259,2468,243750,634,176,387949.81,873
174498,2024-03-07,457133,5659,4542,246696,3927,702,541533.16,873
174499,2024-03-09,280868,4270,2026,197591,1999,468,1309544.42,873
174500,2024-03-11,376501,14280,3070,222132,6573,1454,3507623.7,873
174501,2024-03-12,150421,1919,980,67651,3882,578,2227162.9,873
174502,2024-03-14,182558,8398,716,147480,4651,1165,1507191.7,873
174503,2024-03-15,154821,6530,1404,71612,3303,480,1164232.31,873
174504,2024-03-19,423537,7539,1885,380323,4746,374,233115.63,873
174505,2024-03-20,35860,1202,101,29601,6056,755,2527143.25,873
174506,2024-03-21,381924,1675,3010,233039,147,32,56688.93,873
174507,2024-03-22,291512,9501,616,254800,4836,254,598994.39,873
174508,2024-03-23,403638,17756,1766,164151,4660,870,3313264.47,873
174509,2024-03-25,397728,19277,1937,275477,815,154,253296.8,873
174510,2024-03-27,93049,3552,191,54267,8743,2514,12370508.05,873
174511,2024-03-29,273426,8411,1299,210316,5622,1146,3885623.74,873
174512,2024-04-01,35480,799,93,28378,9778,1460,6560707.94,873
174513,2024-04-02,482965,9344,490,209178,1065,238,222172.84,873
174514,2024-04-03,490381,2053,4670,221253,4817,1254,2565322.58,873
174515,2024-04-05,156564,2723,489,139016,9298,2020,5128864.6,873
174516,2024-04-12,230390,2188,1727,122181,2760,667,1003929.33,873
174517,2024-04-13,26362,1018,59,12009,968,242,961197.14,873
174518,2024-04-15,343932,1457,1060,271320,7843,1140,4041022.54,873
174519,2024-04-25,453018,21333,2370,403442,1476,199,100423.06,873
174520,2024-04-27,126049,630,335,102199,5474,1065,3646739.98,873
174521,2024-04-28,96060,4002,659,68905,8923,1320,2724371.37,873
174522,2024-05-06,196914,6847,363,72387,1585,336,1607395.53,873
174523,2024-05-07,162970,1000,1580,119633,8640,613,2275664.07,873
174524,2024-05-08,389837,3749,2956,314775,1163,270,942910.61,873
174525,2024-05-15,127801,955,264,94893,9536,1802,4270990.22,873
174526,2024-05-18,463873,21127,1920,140174,7607,1204,2672587.95,873
174527,2024-05-24,2904,100,8,1036,227,65,61664.08,873
174528,2024-06-02,417174,2736,3642,150726,6330,1531,7291218.13,873
174529,2024-06-04,329645,12818,1636,177378,8485,853,883561.76,873
174530,2024-06-08,411152,12844,1540,229405,1452,384,880022.29,873
174531,2024-06-14,230263,11512,1049,132569,3471,892,4360071.39,873
174532,2024-06-19,306666,4291,1992,252790,1107,306,364801.57,873
174533,2024-06-20,178770,6243,236,154477,1716,135,479748.15,873
174534,2024-06-26,6842,7,47,4467,8029,1848,7224549.85,873
174535,2024-06-30,253054,2784,699,110266,4965,1112,2841272.28,873
174536,2024-07-04,21476,971,112,14376,4148,1043,3995752.2,873
174537,2024-07-05,383855,8024,822,287220,5149,1407,1698580.29,873
174538,2024-07-12,420136,6993,1434,200204,2842,414,1351483.49,873
174539,2024-07-16,342018,6798,2409,236808,5428,1188,784250.79,873
174540,2024-07-21,415502,4123,3120,173287,2891,312,1032711.28,873
174541,2024-07-27,432088,8254,4132,370231,6082,1628,3468760.89,873
174542,2024-07-28,178681,6365,1717,81066,830,164,346653.34,873
174543,2024-07-29,187948,7520,215,115009,8254,2421,1949704.75,873
174544,2024-07-31,341120,5741,2623,187404,1090,210,846379.87,873
174545,2024-08-11,121270,2477,441,57411,2924,640,1861903.78,873
174546,2024-08-14,19172,733,30,14154,3483,609,1763447.78,873
174547,2024-08-20,113932,5116,208,43386,7783,1898,5783748.4,873
174548,2024-08-22,139974,4587,417,109709,9732,1824,3429579.18,873
174549,2024-08-24,185366,5777,1763,69073,9535,1717,4344467.23,873
174550,2024-08-30,435569,12904,2702,314793,2420,422,1925880.03,873
174551,2024-08-31,48113,2363,166,23605,1442,145,299333.46,873
174552,2024-09-06,393198,10875,1568,135850,9905,859,3873311.82,873
174553,2024-09-07,104335,726,818,31791,8876,2094,1720378.17,873
174554,2024-09-10,29294,1340,274,15940,8363,428,1861007.42,873
174555,2024-09-12,213762,7999,1731,127811,9242,2306,4810442.36,873
174556,2024-09-15,278568,2018,1641,123587,8113,2322,10279934.11,873
174557,2024-09-16,483157,2139,2381,165068,4742,434,1653169.18,873
174558,2024-09-25,119694,3694,583,48701,5173,832,3105281.64,873
174559,2024-09-29,363443,3067,2733,291752,5584,792,3710033.71,873
174560,2024-09-30,425107,9256,3502,154219,5369,1017,1582797.81,873
174561,2024-10-03,499534,20746,1990,157408,7859,1555,4529314.0,873
174562,2024-10-04,233602,2688,985,164322,2331,652,2445693.37,873
174563,2024-10-13,225137,1773,668,135665,5707,905,2312534.64,873
174564,2024-10-14,95824,2847,630,49696,547,99,170759.07,873
174565,2024-10-18,149659,1282,398,95550,9938,2758,8259715.35,873
174566,2024-10-19,467359,12530,3393,375522,3444,712,2586276.5,873
174567,2024-10-20,402755,16963,2735,362074,4914,1011,4238232.0,873
174568,2024-10-21,119959,1704,1010,59074,993,144,546005.01,873
174569,2024-10-27,153425,3452,596,132834,5366,1555,1091652.65,873
174570,2024-10-28,451443,21764,642,210575,8576,2068,4174233.07,873
174571,2024-10-29,304710,8922,2358,216735,2197,151,331039.66,873
174572,2024-10-30,428940,8054,3793,264848,8509,1386,4870807.28,873
174573,2024-11-09,418563,486,2481,346934,1333,270,549780.78,873
174574,2024-11-11,140483,2778,792,111166,5700,1561,905369.02,873
174575,2024-11-15,199439,5385,302,163659,6876,727,1239373.25,873
174576,2024-11-18,217050,4763,893,135571,6020,1699,4129707.89,873
174577,2024-11-19,200257,1968,1585,94388,6227,1670,6342022.6,873
174578,2024-11-21,355547,13803,2122,257938,730,197,443450.84,873
174579,2024-11-24,255297,2837,2239,179761,4514,1124,3667949.89,873
174580,2024-11-25,211955,2603,1667,117550,9755,1664,1938148.46,873
174581,2024-11-30,454618,11527,3936,265395,9389,1543,3606226.67,873
174582,2024-12-02,241685,10295,1779,166088,5744,604,2726126.44,873
174583,2024-12-03,241713,10579,1890,213471,6605,1842,7475575.2,873
174584,2024-12-04,152771,6126,683,69742,8592,952,580176.65,873
174585,2024-12-05,465257,4250,776,175125,7718,517,1278558.33,873
174586,2024-12-06,20468,135,169,10524,7521,640,1424248.19,873
174587,2024-12-07,334483,5836,3312,199812,5878,746,1280461.38,873
174588,2024-12-09,251044,4952,1192,88397,3941,256,1123205.52,873
174589,2024-12-10,438162,1367,1720,145464,2078,232,1074324.37,873
174590,2024-12-11,106606,3806,231,82599,9641,1940,7914372.23,873
174591,2024-12-17,273186,8175,505,232516,2196,184,830693.49,873
174592,2024-12-21,332826,9381,2383,106684,6628,702,1132905.1,873
174593,2024-12-23,152266,1329,241,134786,3588,350,794905.95,873
174594,2024-12-25,142210,1943,969,53555,9983,2751,4917489.14,873
174595,2024-12-28,317420,1092,2270,126687,5121,733,2418911.72,873
174596,2024-12-30,291526,11959,2274,172556,588,104,208671.78,873
174597,2024-12-31,473308,9843,854,185559,2299,255,692485.86,873
174598,2025-01-01,309586,9236,1479,224694,1898,166,370884.86,873
174599,2025-01-02,22194,144,140,12468,4763,1194,4736050.88,873
174600,2025-01-03,452856,10139,4488,405456,5325,1060,1337659.66,873
174601,2023-12-03,290865,12329,2455,104050,2486,668,1240765.26,874
174602,2023-12-06,8753,217,54,4928,5795,1657,5984822.19,874
174603,2023-12-11,153097,673,245,68037,2097,331,1185867.98,874
174604,2023-12-19,326310,12797,752,101896,8568,2030,9763560.54,874
174605,2023-12-24,170329,4881,480,53766,9246,914,2121646.27,874
174606,2023-12-30,431245,5090,1348,144922,6218,1534,2523983.0,874
174607,2024-01-05,202318,466,946,81336,1213,115,516974.18,874
174608,2024-01-07,48144,2224,109,23809,8709,1774,3901618.04,874
174609,2024-01-08,250242,275,2450,131536,4139,1205,4567753.6,874
174610,2024-01-10,123398,5466,944,103172,3694,826,1113032.93,874
174611,2024-01-11,33702,1442,202,23624,8664,913,1879630.02,874
174612,2024-01-13,493223,4860,4802,318470,9639,2200,5313285.42,874
174613,2024-01-15,396651,18510,1384,290274,8240,477,1424396.23,874
174614,2024-01-18,475529,12241,903,388192,8248,1145,1161929.75,874
174615,2024-01-20,310714,7677,1791,227466,4090,1201,5401672.66,874
174616,2024-01-25,13054,278,37,10248,6745,734,2512532.1,874
174617,2024-01-26,409664,18874,2077,333071,4097,694,675782.07,874
174618,2024-01-27,12626,90,105,10716,846,93,270771.45,874
174619,2024-01-28,368216,6370,1050,202923,3737,392,531388.11,874
174620,2024-01-29,492548,2555,1533,425741,3798,654,2003824.47,874
174621,2024-02-02,179872,3817,1010,111147,7886,1848,8162751.21,874
174622,2024-02-09,24722,29,167,18494,5679,303,1233746.91,874
174623,2024-02-11,363791,12603,3588,266966,8798,1613,3659601.87,874
174624,2024-02-12,175788,7425,1368,53006,6286,937,2784600.46,874
174625,2024-02-15,2521,23,3,2122,5059,364,1133945.5,874
174626,2024-02-19,221638,2073,1050,66862,4030,462,2150301.57,874
174627,2024-03-01,481146,23751,2761,202118,2989,794,1240242.14,874
174628,2024-03-02,179301,8094,1345,123977,1462,252,853208.65,874
174629,2024-03-03,240459,11073,2051,147829,5305,879,1264482.09,874
174630,2024-03-04,356260,7972,3472,277424,3445,413,1521148.72,874
174631,2024-03-09,246665,2615,1350,101264,5158,1311,4128729.06,874
174632,2024-03-14,191613,4949,1723,124286,8190,1700,4375245.36,874
174633,2024-03-18,109279,4658,597,39828,9528,1115,1061568.97,874
174634,2024-03-19,189252,6492,1418,108410,2692,540,1379866.88,874
174635,2024-03-22,282126,3051,620,231470,4169,682,2102404.64,874
174636,2024-03-23,15725,750,31,11238,229,16,41830.65,874
174637,2024-03-26,451315,4664,781,325398,5178,858,3827898.54,874
174638,2024-04-01,80971,89,260,30828,4221,704,1063825.65,874
174639,2024-04-04,111717,3366,608,40368,2893,185,581468.49,874
174640,2024-04-06,293821,10302,1946,219607,1918,339,1647005.88,874
174641,2024-04-08,212176,6816,1507,121369,514,112,102786.66,874
174642,2024-04-14,154108,2555,1410,81513,5902,1219,2231001.93,874
174643,2024-04-16,364798,15654,2917,320052,9097,1217,3572843.71,874
174644,2024-04-18,1135,9,3,946,9001,1459,2088448.36,874
174645,2024-04-21,320862,8847,2234,232992,7469,1852,7822870.66,874
174646,2024-04-28,413988,14658,547,338776,6272,556,845942.05,874
174647,2024-05-04,352971,10419,2159,162566,7505,1012,2316190.36,874
174648,2024-05-08,384602,8371,2539,213937,2917,716,3048708.9,874
174649,2024-05-13,396102,15360,2487,271702,3313,867,3731632.19,874
174650,2024-05-24,185491,2560,1264,86073,7122,1755,7209963.5,874
174651,2024-05-25,82311,2966,659,73633,9088,1171,5098198.41,874
174652,2024-05-26,467993,9517,1827,382113,4490,1197,1610057.79,874
174653,2024-05-27,30199,1339,154,16859,9145,796,922806.3,874
174654,2024-05-30,54831,223,89,34818,9140,2543,3561677.02,874
174655,2024-06-04,147259,5865,800,112260,9863,2127,6352103.66,874
174656,2024-06-05,426228,19124,1604,254994,5589,1420,4992728.13,874
174657,2024-06-06,266329,3124,929,144113,425,38,99358.52,874
174658,2024-06-07,441377,11491,2790,179271,749,176,206359.93,874
174659,2024-06-08,77566,1391,278,34764,5809,1412,2756009.19,874
174660,2024-06-13,451421,3816,2968,147484,7904,616,2574895.77,874
174661,2024-06-18,335574,5941,2846,249510,380,42,40070.45,874
174662,2024-06-21,311884,12293,330,168110,8193,490,662243.41,874
174663,2024-06-24,48247,572,294,30682,1648,457,1327362.28,874
174664,2024-06-25,282850,6567,1894,209513,1711,147,454522.81,874
174665,2024-06-28,262912,8619,398,95300,4161,1073,2692793.22,874
174666,2024-07-01,238459,1617,2073,144343,1642,112,549959.99,874
174667,2024-07-03,13509,480,93,6791,137,21,70341.62,874
174668,2024-07-05,145658,6303,204,120177,7591,1001,1320831.93,874
174669,2024-07-06,222994,2438,1319,179121,65,5,12229.31,874
174670,2024-07-10,395981,17379,1453,207272,2509,306,1001388.47,874
174671,2024-07-11,251938,1171,1002,197670,1537,298,1346287.14,874
174672,2024-07-12,426856,6231,2795,355822,8893,1220,4795465.38,874
174673,2024-07-14,1574,9,6,1377,6530,1209,5243180.13,874
174674,2024-07-15,393936,18220,3444,299981,3638,543,2088055.05,874
174675,2024-07-16,62282,754,561,54078,1282,251,760734.37,874
174676,2024-07-22,162951,3529,390,115109,5783,559,1136584.92,874
174677,2024-07-25,103972,1667,791,52329,421,41,61900.43,874
174678,2024-07-27,419569,1776,3932,290824,3645,743,727550.58,874
174679,2024-07-30,172535,7251,610,150140,8520,1685,8005459.83,874
174680,2024-08-01,260933,290,2391,168529,7966,1201,4564478.86,874
174681,2024-08-02,28392,835,58,16321,7637,1312,4328209.22,874
174682,2024-08-03,280703,11771,1666,88157,6928,1498,1816282.7,874
174683,2024-08-04,10001,87,74,8447,2954,528,1753642.25,874
174684,2024-08-05,270212,1082,1158,90223,4454,403,1059663.91,874
174685,2024-08-06,322822,1008,2650,189363,7022,391,348894.79,874
174686,2024-08-08,497248,1629,4179,339540,64,15,65445.98,874
174687,2024-08-19,157422,6429,971,106719,7445,1419,4889926.64,874
174688,2024-08-22,219660,5928,1670,124128,4461,548,2362984.25,874
174689,2024-08-27,206629,7310,535,179967,7391,1219,2767056.59,874
174690,2024-09-01,305678,6534,1345,171154,5369,314,1236182.92,874
174691,2024-09-06,447382,6043,3027,357194,4825,811,2707047.25,874
174692,2024-09-07,392266,11565,2693,340953,3446,678,2469519.53,874
174693,2024-09-08,276568,7012,2493,112777,5595,1196,1052053.77,874
174694,2024-09-09,235741,5207,2333,193763,6626,918,1492491.16,874
174695,2024-09-10,70594,2104,458,57668,795,191,490676.77,874
174696,2024-09-11,326850,12128,1058,117643,5256,1466,2113317.44,874
174697,2024-09-12,465841,6399,578,243006,3422,888,2457215.21,874
174698,2024-09-13,172585,5075,1200,103662,9723,1439,1846508.78,874
174699,2024-09-19,404343,17277,1037,258774,6863,1969,8134614.6,874
174700,2024-09-20,414747,19482,2241,214796,2572,418,485308.52,874
174701,2024-09-21,155071,2508,1433,67641,2704,640,2095304.15,874
174702,2024-09-22,463555,8444,481,186495,2037,347,1656232.17,874
174703,2024-09-25,20548,276,100,18059,4118,1220,4879495.37,874
174704,2024-09-27,7068,18,54,3419,6441,1150,5591596.54,874
174705,2024-09-28,370530,10300,1532,151742,6654,1821,7716195.55,874
174706,2024-10-02,16871,750,34,6959,3398,1012,2292183.2,874
174707,2024-10-05,352899,13020,1177,232692,9291,2662,4824785.02,874
174708,2024-10-08,324850,1928,2666,279192,2319,602,2206201.6,874
174709,2024-10-12,331561,3781,1811,253756,6595,1856,4483704.29,874
174710,2024-10-14,456089,6410,2795,379543,2424,349,280447.89,874
174711,2024-10-17,199228,8284,1473,66015,6314,1195,3581513.99,874
174712,2024-10-19,290962,12479,1136,234719,7485,793,755094.25,874
174713,2024-10-23,452833,16278,2159,334098,6161,929,2306075.89,874
174714,2024-10-24,79886,2178,427,25221,335,96,287666.17,874
174715,2024-10-25,414062,10864,3229,171769,6650,388,1565095.87,874
174716,2024-11-03,171526,4797,1068,100395,5703,1467,3275265.78,874
174717,2024-11-04,237681,3773,2182,189820,1543,342,460481.78,874
174718,2024-11-09,418497,14855,760,288030,708,157,480255.26,874
174719,2024-11-11,277734,9303,844,142684,5031,307,834474.61,874
174720,2024-11-19,244348,9769,2057,197773,5026,1030,3116419.12,874
174721,2024-11-20,471011,14060,1430,337557,7292,2087,8968430.22,874
174722,2024-11-22,43215,1316,244,18818,2820,591,1634876.12,874
174723,2024-11-23,43612,2013,128,32709,2552,589,983838.01,874
174724,2024-11-25,287617,11362,1411,135485,3162,913,2119848.54,874
174725,2024-11-28,491146,19518,1636,328580,3941,894,3712236.68,874
174726,2024-11-30,480087,5544,748,397127,5733,1168,1748478.45,874
174727,2024-12-01,236267,1928,1505,200621,6351,1673,4178210.88,874
174728,2024-12-04,334673,16124,2531,201181,3754,362,1407501.04,874
174729,2024-12-06,116324,4173,880,63779,527,153,394391.41,874
174730,2024-12-09,175527,5574,1731,145441,8760,1125,1905579.09,874
174731,2024-12-10,168698,3792,529,108822,7090,1632,4757901.55,874
174732,2024-12-12,67911,993,376,20735,4186,622,478557.56,874
174733,2024-12-13,430869,4947,891,352073,3918,1104,773476.34,874
174734,2024-12-19,222981,10751,837,167059,708,36,118111.55,874
174735,2024-12-22,357900,11429,2389,267655,9429,2413,7545093.1,874
174736,2024-12-24,140941,5129,1326,107436,5021,655,1051833.91,874
174737,2024-12-26,456045,21039,3372,408895,376,75,163773.81,874
174738,2024-12-30,234031,5443,723,201092,1139,84,412376.94,874
174739,2024-12-31,214026,6759,1688,149523,9859,2853,8302430.28,874
174740,2025-01-06,423878,11423,892,299210,9912,2089,8704000.22,874
174741,2025-01-10,374464,17899,1452,330452,9805,2529,8245577.65,874
174742,2025-01-12,204506,1382,535,92172,6007,868,3439573.94,874
174743,2025-01-13,454921,11783,699,315023,858,224,508580.89,874
174744,2025-01-19,383836,2027,3419,222932,6986,752,2204800.67,874
174745,2025-01-27,225205,2237,383,173054,266,39,155408.2,874
174746,2025-01-28,423246,15766,2619,212103,7256,970,3266113.44,874
174747,2025-01-29,421421,9626,4037,333119,5479,1213,5611985.76,874
